,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_pain[1102],0.988,0.009,0.971,1.0,0.0,0.0,7200.0,6545.0,1.0
p_pain[1103],0.646,0.058,0.537,0.752,0.001,0.001,6227.0,4927.0,1.0
p_pain[1104],0.965,0.019,0.93,0.995,0.0,0.0,7526.0,6571.0,1.0
p_pain[1105],0.987,0.01,0.97,0.999,0.0,0.0,7433.0,6571.0,1.0
p_pain[1106],0.852,0.041,0.778,0.928,0.0,0.0,11123.0,7013.0,1.0
p_pain[1107],0.986,0.01,0.967,0.999,0.0,0.0,8188.0,6657.0,1.0
p_pain[1108],0.03,0.024,0.001,0.072,0.0,0.0,8079.0,5023.0,1.0
p_pain[1109],0.346,0.113,0.139,0.556,0.001,0.001,8099.0,3963.0,1.0
p_pain[1110],0.241,0.059,0.126,0.347,0.001,0.001,7865.0,4409.0,1.0
p_pain[1111],0.866,0.044,0.784,0.945,0.0,0.0,10129.0,5848.0,1.0
p_pain[1112],0.966,0.018,0.931,0.993,0.0,0.0,10000.0,5887.0,1.0
p_pain[1113],0.906,0.052,0.813,0.987,0.001,0.0,9877.0,5847.0,1.0
p_pain[1114],0.998,0.003,0.993,1.0,0.0,0.0,9825.0,6049.0,1.0
p_pain[1115],0.768,0.034,0.703,0.831,0.0,0.0,9954.0,5910.0,1.0
p_pain[1116],0.112,0.062,0.016,0.222,0.001,0.001,7861.0,4415.0,1.0
p_pain[1117],0.598,0.03,0.544,0.656,0.0,0.0,9662.0,5897.0,1.0
p_pain[1118],0.991,0.008,0.977,1.0,0.0,0.0,10193.0,5976.0,1.0
p_pain[1119],0.991,0.007,0.979,1.0,0.0,0.0,9900.0,6002.0,1.0
p_pain[1120],0.871,0.036,0.804,0.936,0.0,0.0,10226.0,5977.0,1.0
p_pain[1121],0.999,0.001,0.997,1.0,0.0,0.0,9566.0,6097.0,1.0
p_pain[1122],0.997,0.004,0.991,1.0,0.0,0.0,9569.0,6097.0,1.0
p_pain[1123],0.935,0.026,0.886,0.978,0.0,0.0,9758.0,6074.0,1.0
p_pain[1124],0.996,0.004,0.988,1.0,0.0,0.0,9648.0,6073.0,1.0
p_pain[1125],0.987,0.009,0.971,0.999,0.0,0.0,9573.0,6097.0,1.0
p_pain[1126],0.999,0.002,0.996,1.0,0.0,0.0,9630.0,6097.0,1.0
p_pain[1127],0.694,0.105,0.505,0.888,0.001,0.001,9071.0,5332.0,1.0
p_pain[1128],0.983,0.011,0.963,0.999,0.0,0.0,9687.0,6098.0,1.0
p_pain[1129],0.965,0.02,0.928,0.995,0.0,0.0,10124.0,6021.0,1.0
p_pain[1130],0.816,0.036,0.749,0.883,0.0,0.0,9600.0,6073.0,1.0
p_pain[1131],0.95,0.023,0.906,0.985,0.0,0.0,9580.0,6097.0,1.0
p_pain[1132],0.59,0.063,0.467,0.704,0.001,0.0,8969.0,5101.0,1.0
p_pain[1133],0.112,0.062,0.016,0.222,0.001,0.001,7861.0,4415.0,1.0
p_pain[1134],0.906,0.052,0.813,0.987,0.001,0.0,9877.0,5847.0,1.0
p_pain[1135],0.346,0.113,0.139,0.556,0.001,0.001,8099.0,3963.0,1.0
p_pain[1136],0.997,0.004,0.991,1.0,0.0,0.0,9569.0,6097.0,1.0
p_pain[1137],0.871,0.036,0.804,0.936,0.0,0.0,10226.0,5977.0,1.0
p_pain[1138],0.241,0.059,0.126,0.347,0.001,0.001,7865.0,4409.0,1.0
p_pain[1139],0.991,0.008,0.977,1.0,0.0,0.0,10193.0,5976.0,1.0
p_pain[1140],0.998,0.003,0.993,1.0,0.0,0.0,9825.0,6049.0,1.0
p_pain[1141],0.768,0.034,0.703,0.831,0.0,0.0,9954.0,5910.0,1.0
p_pain[1142],0.991,0.007,0.979,1.0,0.0,0.0,9900.0,6002.0,1.0
p_pain[1143],0.598,0.03,0.544,0.656,0.0,0.0,9662.0,5897.0,1.0
p_pain[1144],0.59,0.063,0.467,0.704,0.001,0.0,8969.0,5101.0,1.0
p_pain[1145],0.987,0.009,0.971,0.999,0.0,0.0,9573.0,6097.0,1.0
p_pain[1146],0.95,0.023,0.906,0.985,0.0,0.0,9580.0,6097.0,1.0
p_pain[1147],0.999,0.002,0.996,1.0,0.0,0.0,9630.0,6097.0,1.0
p_pain[1148],0.999,0.001,0.997,1.0,0.0,0.0,9566.0,6097.0,1.0
p_pain[1149],0.935,0.026,0.886,0.978,0.0,0.0,9758.0,6074.0,1.0
p_pain[1150],0.03,0.024,0.001,0.072,0.0,0.0,8079.0,5023.0,1.0
p_pain[1151],0.966,0.018,0.931,0.993,0.0,0.0,10000.0,5887.0,1.0
p_pain[1152],0.965,0.02,0.928,0.995,0.0,0.0,10124.0,6021.0,1.0
p_pain[1153],0.816,0.036,0.749,0.883,0.0,0.0,9600.0,6073.0,1.0
p_pain[1154],0.983,0.011,0.963,0.999,0.0,0.0,9687.0,6098.0,1.0
p_pain[1155],0.694,0.105,0.505,0.888,0.001,0.001,9071.0,5332.0,1.0
p_pain[1156],0.866,0.044,0.784,0.945,0.0,0.0,10129.0,5848.0,1.0
p_pain[1157],0.996,0.004,0.988,1.0,0.0,0.0,9648.0,6073.0,1.0
p_pain[1158],0.983,0.011,0.963,0.999,0.0,0.0,9687.0,6098.0,1.0
p_pain[1159],0.112,0.062,0.016,0.222,0.001,0.001,7861.0,4415.0,1.0
p_pain[1160],0.346,0.113,0.139,0.556,0.001,0.001,8099.0,3963.0,1.0
p_pain[1161],0.95,0.023,0.906,0.985,0.0,0.0,9580.0,6097.0,1.0
p_pain[1162],0.999,0.002,0.996,1.0,0.0,0.0,9630.0,6097.0,1.0
p_pain[1163],0.965,0.02,0.928,0.995,0.0,0.0,10124.0,6021.0,1.0
p_pain[1164],0.768,0.034,0.703,0.831,0.0,0.0,9954.0,5910.0,1.0
p_pain[1165],0.03,0.024,0.001,0.072,0.0,0.0,8079.0,5023.0,1.0
p_pain[1166],0.987,0.009,0.971,0.999,0.0,0.0,9573.0,6097.0,1.0
p_pain[1167],0.966,0.018,0.931,0.993,0.0,0.0,10000.0,5887.0,1.0
p_pain[1168],0.997,0.004,0.991,1.0,0.0,0.0,9569.0,6097.0,1.0
p_pain[1169],0.598,0.03,0.544,0.656,0.0,0.0,9662.0,5897.0,1.0
p_pain[1170],0.999,0.001,0.997,1.0,0.0,0.0,9566.0,6097.0,1.0
p_pain[1171],0.241,0.059,0.126,0.347,0.001,0.001,7865.0,4409.0,1.0
p_pain[1172],0.59,0.063,0.467,0.704,0.001,0.0,8969.0,5101.0,1.0
p_pain[1173],0.996,0.004,0.988,1.0,0.0,0.0,9648.0,6073.0,1.0
p_pain[1174],0.871,0.036,0.804,0.936,0.0,0.0,10226.0,5977.0,1.0
p_pain[1175],0.866,0.044,0.784,0.945,0.0,0.0,10129.0,5848.0,1.0
p_pain[1176],0.906,0.052,0.813,0.987,0.001,0.0,9877.0,5847.0,1.0
p_pain[1177],0.991,0.007,0.979,1.0,0.0,0.0,9900.0,6002.0,1.0
p_pain[1178],0.998,0.003,0.993,1.0,0.0,0.0,9825.0,6049.0,1.0
