participant;painstim;moneystim;all_trials_rewards;painlevel;painlevel_J;leftstim;rightstim;acceptside;acceptkey;accepted;choice_resp.keys;choice_resp.rt;blocks.thisRepN;trials.thisN;TaskName;P1;P2;P3;P4;P5;fail_ma;fixduration;moneylevel
sub-004;p2;m3;;2.0;3500.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;1.4278101999989303;0.0;4.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;3.0
sub-004;p4;m4;;4.0;5500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;0.8169334000012896;0.0;5.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p3;m2;;3.0;4500.0;stimuli/p3.png;stimuli/m2.png;right;m;1.0;m;2.1770488000020123;0.0;6.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;2.0
sub-004;p3;m5;;3.0;4500.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;1.2978426999998192;0.0;7.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;5.0
sub-004;p1;m2;;1.0;2500.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;1.7638176000018575;0.0;8.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;2.0
sub-004;p4;m2;;4.0;5500.0;stimuli/m2.png;stimuli/p4.png;right;m;0.0;n;2.0673202999987548;0.0;9.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;2.0
sub-004;p4;m5;;4.0;5500.0;stimuli/p4.png;stimuli/m5.png;right;m;1.0;m;1.2359462999993411;0.0;10.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;5.0
sub-004;p5;m1;;5.0;7000.0;stimuli/m1.png;stimuli/p5.png;right;m;1.0;m;1.3500662000005832;0.0;11.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p5;m5;;5.0;7000.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;1.1315730000005717;0.0;12.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;5.0
sub-004;p1;m4;;1.0;2500.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;1.0449235000014596;0.0;13.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;4.0
sub-004;p5;m2;;5.0;7000.0;stimuli/p5.png;stimuli/m2.png;right;m;0.0;n;2.1598057999999583;0.0;14.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;2.0
sub-004;p2;m1;;2.0;3500.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;1.6354921000020113;0.0;15.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p2;m5;;2.0;3500.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;1.17842980000205;0.0;16.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;5.0
sub-004;p3;m1;;3.0;4500.0;stimuli/m1.png;stimuli/p3.png;right;m;0.0;n;1.8013424999990093;0.0;17.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p2;m4;;2.0;3500.0;stimuli/p2.png;stimuli/m4.png;right;m;1.0;m;1.7335461000002397;0.0;18.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;4.0
sub-004;p2;m2;;2.0;3500.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;1.0072597000016683;0.0;19.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;2.0
sub-004;p3;m4;;3.0;4500.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;1.2446808000004241;0.0;20.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p5;m3;;5.0;7000.0;stimuli/p5.png;stimuli/m3.png;right;m;1.0;m;1.2778207999999722;0.0;21.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;3.0
sub-004;p1;m5;;1.0;2500.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;1.0526995000000172;0.0;22.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;5.0
sub-004;p4;m1;;4.0;5500.0;stimuli/p4.png;stimuli/m1.png;right;m;0.0;n;1.7689074000008986;0.0;23.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;1.0
sub-004;p1;m3;;1.0;2500.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;1.1898421999994753;0.0;24.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;3.0
sub-004;p1;m4;;1.0;2500.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;1.3538705999999363;1.0;0.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;4.0
sub-004;p2;m3;;2.0;3500.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;1.3586207999996986;1.0;1.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;3.0
sub-004;p3;m3;;3.0;4500.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.8449774999990041;1.0;2.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;3.0
sub-004;p4;m4;;4.0;5500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;0.8607930999987728;1.0;3.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;4.0
sub-004;p1;m5;;1.0;2500.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;1.3498227000000045;1.0;4.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;5.0
sub-004;p2;m1;;2.0;3500.0;stimuli/p2.png;stimuli/m1.png;right;m;1.0;m;2.700657200000933;1.0;5.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;1.0
sub-004;p5;m5;;5.0;7000.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;0.8970133000002534;1.0;6.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;5.0
sub-004;p4;m3;;4.0;5500.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;1.3868420000017068;1.0;7.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;3.0
sub-004;p1;m2;;1.0;2500.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;1.1734837000003608;1.0;8.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;2.0
sub-004;p3;m4;;3.0;4500.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;1.1152976000012131;1.0;9.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;4.0
sub-004;p5;m2;;5.0;7000.0;stimuli/p5.png;stimuli/m2.png;right;m;0.0;n;1.4175247000002855;1.0;10.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;2.0
sub-004;p4;m1;;4.0;5500.0;stimuli/p4.png;stimuli/m1.png;right;m;0.0;n;1.6560908000010386;1.0;11.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;1.0
sub-004;p4;m5;;4.0;5500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;1.6821669000019028;1.0;12.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;5.0
sub-004;p3;m2;;3.0;4500.0;stimuli/p3.png;stimuli/m2.png;right;m;1.0;m;2.1055408000011084;1.0;13.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;2.0
sub-004;p5;m4;;5.0;7000.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;1.3623618000001445;1.0;14.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;4.0
sub-004;p1;m3;;1.0;2500.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;1.0964609000020569;1.0;15.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;3.0
sub-004;p2;m2;;2.0;3500.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;0.7444066999996721;1.0;16.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;2.0
sub-004;p1;m1;;1.0;2500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;0.7451733000016247;1.0;17.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p3;m5;;3.0;4500.0;stimuli/p3.png;stimuli/m5.png;right;m;1.0;m;1.1377515000003768;1.0;18.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;5.0
sub-004;p4;m2;;4.0;5500.0;stimuli/p4.png;stimuli/m2.png;right;m;1.0;m;1.4422255999998017;1.0;19.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;2.0
sub-004;p5;m1;;5.0;7000.0;stimuli/p5.png;stimuli/m1.png;right;m;0.0;n;1.2256261000002269;1.0;20.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;1.0
sub-004;p5;m3;;5.0;7000.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;1.113462500001333;1.0;21.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;3.0
sub-004;p2;m4;;2.0;3500.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;2.36951819999922;1.0;22.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;4.0
sub-004;p2;m5;;2.0;3500.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;1.3072464000015316;1.0;23.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;5.0
sub-004;p3;m1;;3.0;4500.0;stimuli/p3.png;stimuli/m1.png;right;m;1.0;m;1.8380306000017301;1.0;24.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;1.0
sub-004;p1;m2;;1.0;2500.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;1.491417300001558;2.0;0.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;2.0
sub-004;p5;m2;;5.0;7000.0;stimuli/p5.png;stimuli/m2.png;right;m;1.0;m;1.4537319999999454;2.0;1.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;2.0
sub-004;p4;m4;;4.0;5500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;0.8869556999998167;2.0;2.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;4.0
sub-004;p2;m4;;2.0;3500.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;1.2348879999990459;2.0;3.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;4.0
sub-004;p1;m1;;1.0;2500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;0.7199658999998064;2.0;4.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;1.0
sub-004;p3;m2;;3.0;4500.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;1.1163646000004521;2.0;5.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;2.0
sub-004;p3;m1;;3.0;4500.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;1.8616320000001;2.0;6.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;1.0
sub-004;p2;m1;;2.0;3500.0;stimuli/p2.png;stimuli/m1.png;right;m;1.0;m;0.8179599000013695;2.0;7.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;1.0
sub-004;p4;m2;;4.0;5500.0;stimuli/p4.png;stimuli/m2.png;right;m;1.0;m;0.9662829999997484;2.0;8.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;2.0
sub-004;p4;m3;;4.0;5500.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;0.8396953000010399;2.0;9.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;3.0
sub-004;p3;m3;;3.0;4500.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.7637548000002425;2.0;10.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;3.0
sub-004;p3;m4;;3.0;4500.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;0.701718799999071;2.0;11.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;4.0
sub-004;p2;m5;;2.0;3500.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;0.8697874000008596;2.0;12.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;5.0
sub-004;p1;m4;;1.0;2500.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;0.8923238000006677;2.0;13.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p4;m5;;4.0;5500.0;stimuli/p4.png;stimuli/m5.png;right;m;1.0;m;0.8318704000012076;2.0;14.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;5.0
sub-004;p3;m5;;3.0;4500.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.9640250000011292;2.0;15.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;5.0
sub-004;p2;m2;;2.0;3500.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;0.7032557999991695;2.0;16.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;2.0
sub-004;p1;m5;;1.0;2500.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;0.7766066000003775;2.0;17.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;5.0
sub-004;p5;m1;;5.0;7000.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;1.4687928000003012;2.0;18.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p5;m4;;5.0;7000.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;1.5200383999999758;2.0;19.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;4.0
sub-004;p1;m3;;1.0;2500.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;1.590893500000675;2.0;20.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;3.0
sub-004;p5;m3;;5.0;7000.0;stimuli/p5.png;stimuli/m3.png;right;m;1.0;m;0.7925920000016049;2.0;21.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;3.0
sub-004;p5;m5;;5.0;7000.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;0.8050062000020262;2.0;22.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;5.0
sub-004;p2;m3;;2.0;3500.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;0.9266318000009052;2.0;23.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;3.0
sub-004;p4;m1;;4.0;5500.0;stimuli/m1.png;stimuli/p4.png;right;m;0.0;n;1.0778509000010672;2.0;24.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;1.0
sub-004;p4;m1;;4.0;5500.0;stimuli/m1.png;stimuli/p4.png;right;m;0.0;n;1.0994655000013154;3.0;0.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p1;m2;;1.0;2500.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;1.344378300000244;3.0;1.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;2.0
sub-004;p2;m4;;2.0;3500.0;stimuli/p2.png;stimuli/m4.png;right;m;1.0;m;0.8254916000005323;3.0;2.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p4;m3;;4.0;5500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;1.112839300001724;3.0;3.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;3.0
sub-004;p1;m1;;1.0;2500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;1.1012563999993292;3.0;4.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;1.0
sub-004;p4;m2;;4.0;5500.0;stimuli/m2.png;stimuli/p4.png;right;m;1.0;m;1.3919172000005346;3.0;5.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;2.0
sub-004;p5;m3;;5.0;7000.0;stimuli/p5.png;stimuli/m3.png;right;m;1.0;m;1.4798410000003057;3.0;6.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;3.0
sub-004;p3;m3;;3.0;4500.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.7183413000002474;3.0;7.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;3.0
sub-004;p2;m5;;2.0;3500.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;0.8080188000003545;3.0;8.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;5.0
sub-004;p4;m5;;4.0;5500.0;stimuli/p4.png;stimuli/m5.png;right;m;1.0;m;0.8542166000006546;3.0;9.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;5.0
sub-004;p1;m3;;1.0;2500.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;1.6944997999999032;3.0;10.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;3.0
sub-004;p3;m5;;3.0;4500.0;stimuli/p3.png;stimuli/m5.png;right;m;1.0;m;0.7997391999997491;3.0;11.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;5.0
sub-004;p5;m5;;5.0;7000.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;0.9008131000009598;3.0;12.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;5.0
sub-004;p3;m1;;3.0;4500.0;stimuli/p3.png;stimuli/m1.png;right;m;1.0;m;1.1075823000010132;3.0;13.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;1.0
sub-004;p1;m4;;1.0;2500.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;2.1517282000004343;3.0;14.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p2;m1;;2.0;3500.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;2.3812605000002804;3.0;15.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;1.0
sub-004;p4;m4;;4.0;5500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;0.7127173000008042;3.0;16.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p3;m4;;3.0;4500.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;0.8323108999993565;3.0;17.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;4.0
sub-004;p3;m2;;3.0;4500.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;0.9435606000006374;3.0;18.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;2.0
sub-004;p2;m3;;2.0;3500.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;1.2208445000014765;3.0;19.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;3.0
sub-004;p5;m1;;5.0;7000.0;stimuli/p5.png;stimuli/m1.png;right;m;0.0;n;0.9373661000008724;3.0;20.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;1.0
sub-004;p1;m5;;1.0;2500.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;0.8794386000008672;3.0;21.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;5.0
sub-004;p5;m4;;5.0;7000.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;1.0720751000008022;3.0;22.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;4.0
sub-004;p5;m2;;5.0;7000.0;stimuli/p5.png;stimuli/m2.png;right;m;0.0;n;1.5622108999996271;3.0;23.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;2.0
sub-004;p2;m2;;2.0;3500.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;0.7205536000001302;3.0;24.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;2.0
sub-004;p4;m5;;4.0;5500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.8617221999993491;4.0;0.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;5.0
sub-004;p5;m1;;5.0;7000.0;stimuli/p5.png;stimuli/m1.png;right;m;0.0;n;0.961552099999608;4.0;1.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;1.0
sub-004;p1;m3;;1.0;2500.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;0.7835579999991751;4.0;2.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;3.0
sub-004;p5;m2;;5.0;7000.0;stimuli/p5.png;stimuli/m2.png;right;m;1.0;m;1.1703144000002794;4.0;3.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;2.0
sub-004;p2;m2;;2.0;3500.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;0.6177112000004854;4.0;4.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;2.0
sub-004;p3;m3;;3.0;4500.0;stimuli/m3.png;stimuli/p3.png;right;m;1.0;m;0.5787405999999464;4.0;5.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;3.0
sub-004;p4;m3;;4.0;5500.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;0.5420211000000563;4.0;6.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;3.0
sub-004;p4;m2;;4.0;5500.0;stimuli/p4.png;stimuli/m2.png;right;m;1.0;m;1.5432638999991468;4.0;7.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;2.0
sub-004;p1;m1;;1.0;2500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;1.0703713000002608;4.0;8.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;1.0
sub-004;p4;m1;;4.0;5500.0;stimuli/p4.png;stimuli/m1.png;right;m;1.0;m;1.5190334000017174;4.0;9.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;1.0
sub-004;p5;m5;;5.0;7000.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;0.6247932000005676;4.0;10.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;5.0
sub-004;p1;m2;;1.0;2500.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;0.6634063999990758;4.0;11.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;2.0
sub-004;p3;m5;;3.0;4500.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.6698930999991717;4.0;12.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;2.0;5.0
sub-004;p2;m3;;2.0;3500.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;0.6110571000008349;4.0;13.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.8;3.0
sub-004;p2;m1;;2.0;3500.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;0.6602933000012854;4.0;14.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;1.0
sub-004;p3;m2;;3.0;4500.0;stimuli/p3.png;stimuli/m2.png;right;m;1.0;m;1.150508599999739;4.0;15.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;2.0
sub-004;p3;m4;;3.0;4500.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;0.6386720999998943;4.0;16.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;4.0
sub-004;p2;m4;;2.0;3500.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;0.5917983000017557;4.0;17.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p5;m4;;5.0;7000.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;0.975722000001042;4.0;18.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.6;4.0
sub-004;p5;m3;;5.0;7000.0;stimuli/p5.png;stimuli/m3.png;right;m;1.0;m;0.6312127000019245;4.0;19.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;3.0
sub-004;p2;m5;;2.0;3500.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;0.6552494000006845;4.0;20.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.9;5.0
sub-004;p4;m4;;4.0;5500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;1.0800895000011224;4.0;21.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;4.0
sub-004;p3;m1;;3.0;4500.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;0.5420980000017153;4.0;22.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;1.0
sub-004;p1;m5;;1.0;2500.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;0.9723740000008548;4.0;23.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.7;5.0
sub-004;p1;m4;;1.0;2500.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;0.9975655000016558;4.0;24.0;decision;25.0;35.0;45.0;55.0;70.0;700.0;1.5;4.0
sub-005;p3;m5;;3.0;9000.0;stimuli/m5.png;stimuli/p3.png;left;n;0.0;;;0.0;0.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.6;5.0
sub-005;p5;m4;;5.0;14000.0;stimuli/m4.png;stimuli/p5.png;left;n;1.0;n;1.533468300000095;0.0;1.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.8;4.0
sub-005;p1;m3;;1.0;4000.0;stimuli/p1.png;stimuli/m3.png;left;n;1.0;n;1.1997004999998353;0.0;2.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.8;3.0
sub-005;p3;m1;;3.0;9000.0;stimuli/m1.png;stimuli/p3.png;left;n;1.0;n;1.5580775000003086;0.0;3.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.5;1.0
sub-005;p2;m2;;2.0;6500.0;stimuli/p2.png;stimuli/m2.png;left;n;1.0;n;0.8790870000002542;0.0;4.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.9;2.0
sub-005;p4;m3;;4.0;12000.0;stimuli/m3.png;stimuli/p4.png;left;n;1.0;n;0.5330170000001999;0.0;5.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.5;3.0
sub-005;p3;m3;;3.0;9000.0;stimuli/m3.png;stimuli/p3.png;left;n;1.0;n;0.8619360000002416;0.0;6.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.6;3.0
sub-005;p2;m4;;2.0;6500.0;stimuli/p2.png;stimuli/m4.png;left;n;1.0;n;0.9087905000001228;0.0;7.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.5;4.0
sub-005;p3;m2;;3.0;9000.0;stimuli/p3.png;stimuli/m2.png;left;n;0.0;m;1.8240333000003373;0.0;8.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.9;2.0
sub-005;p5;m5;;5.0;14000.0;stimuli/m5.png;stimuli/p5.png;left;n;1.0;n;0.7039374999999382;0.0;9.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.7;5.0
sub-005;p3;m4;;3.0;9000.0;stimuli/p3.png;stimuli/m4.png;left;n;1.0;n;1.0520435999997062;0.0;10.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.6;4.0
sub-005;p4;m2;;4.0;12000.0;stimuli/m2.png;stimuli/p4.png;left;n;0.0;m;1.1644438000002992;0.0;11.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.5;2.0
sub-005;p1;m4;;1.0;4000.0;stimuli/m4.png;stimuli/p1.png;left;n;1.0;n;0.9083886999997048;0.0;12.0;decision;40.0;65.0;90.0;120.0;140.0;700.0;1.9;4.0
