Unnamed: 0.1,Unnamed: 0,participant,painstim,moneystim,all_trials_rewards,painlevel,painlevel_J,leftstim,rightstim,acceptside,acceptkey,accepted,choice_resp.keys,choice_resp.rt,blocks.thisRepN,trials.thisN,TaskName,P1,P2,P3,P4,P5,fail_ma,fixduration,moneylevel,rt,response,subj_idx,acceptance_pair,OV_value,Abs_value,OV_Money_Pain,Abs_Money_Pain,fixduration.1,moneylevel.1,sv_money,sv_pain,sv_both,p_pain_all,STA_SAI_Score,STA_TAI_Score,PCS_Score,participant.1,perc_accept,sv_pain_none,sv_both_none,k_pain_none,beta_none,bias_none,sv_pain_linear,sv_both_linear,k_pain_linear,beta_linear,bias_linear,sv_pain_para,sv_both_para,k_pain_para,beta_para,bias_para,sv_pain_expo,sv_both_expo,k_pain_expo,beta_expo,bias_expo,sv_pain_cubic,sv_both_cubic,k_pain_cubic,beta_cubic,bias_cubic,sv_pain_logarithmic,sv_both_logarithmic,k_pain_logarithmic,beta_logarithmic,bias_logarithmic,sv_pain_root,sv_both_root,k_pain_root,beta_root,bias_root,sv_pain_hyper,sv_both_hyper,k_pain_hyper,beta_hyper,bias_hyper
2612,2858,sub-027,p3,m5,,3,16000.0,stimuli/m5.png,stimuli/p3.png,right,m,1.0,m,1.886739900000066,0.0,21.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,2.0,5,1.886739900000066,1.0,27,M,high_OV,mid_abs,h_OV_h_money,mid_abs,2.0,5,5,2.999999996754591,-2.000000003245409,1.0,39.0,46.0,33.0,sub-027,0.816,5.0,0.0,1.0,0.0485155369377932,0.0485155369377932,2.4028093058121565,-2.597190694187842,4.805618611624312,178.8828627131586,178.8828627131586,2.962529515959541,-2.0374704840404587,1.1850118063838098,185.7726081243974,185.7726081243974,2.28939408004954,-2.710605919950456,1.6372332120226605,157.75007951265732,157.75007951265732,3.184207733973609,-1.8157922660263883,0.2547366187178883,167.5590949297576,167.5590949297576,1.7809440707334416,-3.219055929266554,12.172895191455863,141.7129514969626,141.7129514969626,1.8860677499151488,-3.113932250084859,7.23838804000139,147.65306345914988,147.65306345914988,-0.0241367552909113,-5.024136755290908,1.0286119213769156,59.51070006254464,59.51070006254464
2613,2859,sub-027,p5,m5,,5,32000.0,stimuli/p5.png,stimuli/m5.png,right,m,1.0,m,1.54990510000016,0.0,22.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.6,5,1.54990510000016,1.0,27,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.6,5,5,4.999999994590985,-5.409014569579541e-09,1.0,39.0,46.0,33.0,sub-027,0.816,1.0,-3.0,1.0,0.0485155369377932,0.0485155369377932,0.480561861162432,-3.519438138837565,4.805618611624312,178.8828627131586,178.8828627131586,0.1185011806383816,-3.881498819361633,1.1850118063838098,185.7726081243974,185.7726081243974,1.1783534017196875,-2.8216465982803167,1.6372332120226605,157.75007951265732,157.75007951265732,0.0254736618717888,-3.974526338128196,0.2547366187178883,167.5590949297576,167.5590949297576,0.1715061582993398,-3.8284938417006575,12.172895191455863,141.7129514969626,141.7129514969626,0.8434751397960693,-3.156524860203928,7.23838804000139,147.65306345914988,147.65306345914988,-3.495506533549997,-7.495506533549992,1.0286119213769156,59.51070006254464,59.51070006254464
2614,2860,sub-027,p1,m4,,1,9000.0,stimuli/p1.png,stimuli/m4.png,right,m,1.0,m,1.0095873000004758,0.0,23.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,4,1.0095873000004758,1.0,27,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.9,4,4,0.9999999989181968,-3.000000001081803,1.0,39.0,46.0,33.0,sub-027,0.816,2.0,1.0,1.0,0.0485155369377932,0.0485155369377932,0.961123722324864,-0.0388762776751362,4.805618611624312,178.8828627131586,178.8828627131586,0.4740047225535265,-0.5259952774464733,1.1850118063838098,185.7726081243974,185.7726081243974,1.3896020818688404,0.38960208186884,1.6372332120226605,157.75007951265732,157.75007951265732,0.2037892949743105,-0.7962107050256885,0.2547366187178883,167.5590949297576,167.5590949297576,0.8646533388592846,-0.1353466611407154,12.172895191455863,141.7129514969626,141.7129514969626,1.192853982224147,0.1928539822241449,7.23838804000139,147.65306345914988,147.65306345914988,-0.0945873853600345,-1.0945873853600343,1.0286119213769156,59.51070006254464,59.51070006254464
2615,2861,sub-027,p2,m1,,2,12000.0,stimuli/p2.png,stimuli/m1.png,right,m,1.0,m,1.6196387000004506,0.0,24.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.5,1,1.6196387000004506,1.0,27,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,1,1,1.999999997836394,0.9999999978363938,0.9999999999998346,39.0,46.0,33.0,sub-027,0.816,5.0,0.0,1.0,0.0485155369377932,0.0485155369377932,2.4028093058121565,-2.597190694187842,4.805618611624312,178.8828627131586,178.8828627131586,2.962529515959541,-2.0374704840404587,1.1850118063838098,185.7726081243974,185.7726081243974,2.28939408004954,-2.710605919950456,1.6372332120226605,157.75007951265732,157.75007951265732,3.184207733973609,-1.8157922660263883,0.2547366187178883,167.5590949297576,167.5590949297576,1.7809440707334416,-3.219055929266554,12.172895191455863,141.7129514969626,141.7129514969626,1.8860677499151488,-3.113932250084859,7.23838804000139,147.65306345914988,147.65306345914988,-0.0241367552909113,-5.024136755290908,1.0286119213769156,59.51070006254464,59.51070006254464
2616,2862,sub-027,p5,m5,,5,32000.0,stimuli/p5.png,stimuli/m5.png,right,m,1.0,m,1.1699110000004111,1.0,0.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,2.0,5,1.1699110000004111,1.0,27,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,2.0,5,5,4.999999994590985,-5.409014569579541e-09,1.0,39.0,46.0,33.0,sub-027,0.816,4.0,-1.0,1.0,0.0485155369377932,0.0485155369377932,1.922247444649728,-3.0777525553502767,4.805618611624312,178.8828627131586,178.8828627131586,1.896018890214106,-3.103981109785888,1.1850118063838098,185.7726081243974,185.7726081243974,1.93694750614602,-3.0630524938539847,1.6372332120226605,157.75007951265732,157.75007951265732,1.6303143597944842,-3.369685640205512,0.2547366187178883,167.5590949297576,167.5590949297576,1.5578005194192268,-3.4421994805807685,12.172895191455863,141.7129514969626,141.7129514969626,1.6869502795921385,-3.31304972040786,7.23838804000139,147.65306345914988,147.65306345914988,-0.0321084275898338,-5.032108427589866,1.0286119213769156,59.51070006254464,59.51070006254464
2617,2863,sub-027,p4,m5,,4,21500.0,stimuli/p4.png,stimuli/m5.png,right,m,1.0,m,1.2847936000002846,1.0,1.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,2.0,5,1.2847936000002846,1.0,27,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,2.0,5,5,3.999999995672788,-1.000000004327212,1.0,39.0,46.0,33.0,sub-027,0.816,3.0,-1.0,1.0,0.0485155369377932,0.0485155369377932,1.441685583487298,-2.5583144165126983,4.805618611624312,178.8828627131586,178.8828627131586,1.0665106257454362,-2.9334893742545587,1.1850118063838098,185.7726081243974,185.7726081243974,1.639983752813605,-2.360016247186396,1.6372332120226605,157.75007951265732,157.75007951265732,0.6877888705383012,-3.312211129461708,0.2547366187178883,167.5590949297576,167.5590949297576,1.270118446967452,-2.7298815530325555,12.172895191455863,141.7129514969626,141.7129514969626,1.4609417970480565,-2.539058202951951,7.23838804000139,147.65306345914988,147.65306345914988,-0.0479424239828765,-4.047942423982871,1.0286119213769156,59.51070006254464,59.51070006254464
2618,2864,sub-027,p3,m4,,3,16000.0,stimuli/p3.png,stimuli/m4.png,right,m,1.0,m,0.9921629999998912,1.0,2.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.8,4,0.9921629999998912,1.0,27,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.8,4,4,2.999999996754591,-1.000000003245409,1.0,39.0,46.0,33.0,sub-027,0.816,2.0,1.0,1.0,0.0485155369377932,0.0485155369377932,0.961123722324864,-0.0388762776751362,4.805618611624312,178.8828627131586,178.8828627131586,0.4740047225535265,-0.5259952774464733,1.1850118063838098,185.7726081243974,185.7726081243974,1.3896020818688404,0.38960208186884,1.6372332120226605,157.75007951265732,157.75007951265732,0.2037892949743105,-0.7962107050256885,0.2547366187178883,167.5590949297576,167.5590949297576,0.8646533388592846,-0.1353466611407154,12.172895191455863,141.7129514969626,141.7129514969626,1.192853982224147,0.1928539822241449,7.23838804000139,147.65306345914988,147.65306345914988,-0.0945873853600345,-1.0945873853600343,1.0286119213769156,59.51070006254464,59.51070006254464
2619,2865,sub-027,p2,m1,,2,12000.0,stimuli/p2.png,stimuli/m1.png,right,m,1.0,m,0.9774418000001788,1.0,3.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,1,0.9774418000001788,1.0,27,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.9,1,1,1.999999997836394,0.9999999978363938,0.9999999999998346,39.0,46.0,33.0,sub-027,0.816,4.0,3.0,1.0,0.0485155369377932,0.0485155369377932,1.922247444649728,0.922247444649728,4.805618611624312,178.8828627131586,178.8828627131586,1.896018890214106,0.896018890214107,1.1850118063838098,185.7726081243974,185.7726081243974,1.93694750614602,0.9369475061460116,1.6372332120226605,157.75007951265732,157.75007951265732,1.6303143597944842,0.6303143597944888,0.2547366187178883,167.5590949297576,167.5590949297576,1.5578005194192268,0.5578005194192301,12.172895191455863,141.7129514969626,141.7129514969626,1.6869502795921385,0.6869502795921392,7.23838804000139,147.65306345914988,147.65306345914988,-0.0321084275898338,-1.032108427589834,1.0286119213769156,59.51070006254464,59.51070006254464
2620,2866,sub-027,p4,m1,,4,21500.0,stimuli/m1.png,stimuli/p4.png,right,m,0.0,n,1.3139808000005355,1.0,4.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.8,1,-1.3139808000005355,0.0,27,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.8,1,1,3.999999995672788,2.999999995672788,1.266198061516049e-13,39.0,46.0,33.0,sub-027,0.816,3.0,0.0,1.0,0.0485155369377932,0.0485155369377932,1.441685583487298,-1.558314416512702,4.805618611624312,178.8828627131586,178.8828627131586,1.0665106257454362,-1.93348937425456,1.1850118063838098,185.7726081243974,185.7726081243974,1.639983752813605,-1.3600162471863957,1.6372332120226605,157.75007951265732,157.75007951265732,0.6877888705383012,-2.312211129461704,0.2547366187178883,167.5590949297576,167.5590949297576,1.270118446967452,-1.729881553032549,12.172895191455863,141.7129514969626,141.7129514969626,1.4609417970480565,-1.5390582029519435,7.23838804000139,147.65306345914988,147.65306345914988,-0.0479424239828765,-3.047942423982875,1.0286119213769156,59.51070006254464,59.51070006254464
2621,2867,sub-027,p3,m3,,3,16000.0,stimuli/p3.png,stimuli/m3.png,right,m,1.0,m,1.0151860999999371,1.0,5.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.7,3,1.0151860999999371,1.0,27,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,3,3,2.999999996754591,-3.2454092746547762e-09,1.0,39.0,46.0,33.0,sub-027,0.816,1.0,-3.0,1.0,0.0485155369377932,0.0485155369377932,0.480561861162432,-3.519438138837565,4.805618611624312,178.8828627131586,178.8828627131586,0.1185011806383816,-3.881498819361633,1.1850118063838098,185.7726081243974,185.7726081243974,1.1783534017196875,-2.8216465982803167,1.6372332120226605,157.75007951265732,157.75007951265732,0.0254736618717888,-3.974526338128196,0.2547366187178883,167.5590949297576,167.5590949297576,0.1715061582993398,-3.8284938417006575,12.172895191455863,141.7129514969626,141.7129514969626,0.8434751397960693,-3.156524860203928,7.23838804000139,147.65306345914988,147.65306345914988,-3.495506533549997,-7.495506533549992,1.0286119213769156,59.51070006254464,59.51070006254464
2622,2868,sub-027,p1,m4,,1,9000.0,stimuli/m4.png,stimuli/p1.png,right,m,1.0,m,1.6791733000000022,1.0,6.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,4,1.6791733000000022,1.0,27,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.9,4,4,0.9999999989181968,-3.000000001081803,1.0,39.0,46.0,33.0,sub-027,0.816,3.0,2.0,1.0,0.0485155369377932,0.0485155369377932,1.441685583487298,0.4416855834872946,4.805618611624312,178.8828627131586,178.8828627131586,1.0665106257454362,0.0665106257454354,1.1850118063838098,185.7726081243974,185.7726081243974,1.639983752813605,0.6399837528136034,1.6372332120226605,157.75007951265732,157.75007951265732,0.6877888705383012,-0.3122111294617009,0.2547366187178883,167.5590949297576,167.5590949297576,1.270118446967452,0.2701184469674483,12.172895191455863,141.7129514969626,141.7129514969626,1.4609417970480565,0.4609417970480547,7.23838804000139,147.65306345914988,147.65306345914988,-0.0479424239828765,-1.047942423982877,1.0286119213769156,59.51070006254464,59.51070006254464
2623,2869,sub-027,p3,m1,,3,16000.0,stimuli/m1.png,stimuli/p3.png,right,m,1.0,m,1.7734111000004305,1.0,7.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,1,1.7734111000004305,1.0,27,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.9,1,1,2.999999996754591,1.999999996754591,0.4666666590558449,39.0,46.0,33.0,sub-027,0.816,5.0,3.0,1.0,0.0485155369377932,0.0485155369377932,2.4028093058121565,0.4028093058121598,4.805618611624312,178.8828627131586,178.8828627131586,2.962529515959541,0.9625295159595442,1.1850118063838098,185.7726081243974,185.7726081243974,2.28939408004954,0.2893940800495443,1.6372332120226605,157.75007951265732,157.75007951265732,3.184207733973609,1.1842077339736077,0.2547366187178883,167.5590949297576,167.5590949297576,1.7809440707334416,-0.2190559292665604,12.172895191455863,141.7129514969626,141.7129514969626,1.8860677499151488,-0.1139322500848488,7.23838804000139,147.65306345914988,147.65306345914988,-0.0241367552909113,-2.024136755290902,1.0286119213769156,59.51070006254464,59.51070006254464
2624,2870,sub-027,p5,m2,,5,32000.0,stimuli/p5.png,stimuli/m2.png,right,m,0.0,n,1.149572600000738,1.0,8.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,2,-1.149572600000738,0.0,27,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.9,2,2,4.999999994590985,2.999999994590985,1.266198102012178e-13,39.0,46.0,33.0,sub-027,0.816,5.0,2.0,1.0,0.0485155369377932,0.0485155369377932,2.4028093058121565,-0.5971906941878409,4.805618611624312,178.8828627131586,178.8828627131586,2.962529515959541,-0.0374704840404569,1.1850118063838098,185.7726081243974,185.7726081243974,2.28939408004954,-0.7106059199504524,1.6372332120226605,157.75007951265732,157.75007951265732,3.184207733973609,0.1842077339736077,0.2547366187178883,167.5590949297576,167.5590949297576,1.7809440707334416,-1.2190559292665597,12.172895191455863,141.7129514969626,141.7129514969626,1.8860677499151488,-1.1139322500848474,7.23838804000139,147.65306345914988,147.65306345914988,-0.0241367552909113,-3.0241367552909195,1.0286119213769156,59.51070006254464,59.51070006254464
2625,2871,sub-027,p5,m3,,5,32000.0,stimuli/p5.png,stimuli/m3.png,right,m,1.0,m,2.81938670000045,1.0,9.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.8,3,2.81938670000045,1.0,27,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.8,3,3,4.999999994590985,1.999999994590985,0.4666666749760098,39.0,46.0,33.0,sub-027,0.816,2.0,-1.0,1.0,0.0485155369377932,0.0485155369377932,0.961123722324864,-2.0388762776751355,4.805618611624312,178.8828627131586,178.8828627131586,0.4740047225535265,-2.525995277446468,1.1850118063838098,185.7726081243974,185.7726081243974,1.3896020818688404,-1.61039791813116,1.6372332120226605,157.75007951265732,157.75007951265732,0.2037892949743105,-2.796210705025691,0.2547366187178883,167.5590949297576,167.5590949297576,0.8646533388592846,-2.135346661140724,12.172895191455863,141.7129514969626,141.7129514969626,1.192853982224147,-1.807146017775854,7.23838804000139,147.65306345914988,147.65306345914988,-0.0945873853600345,-3.0945873853600543,1.0286119213769156,59.51070006254464,59.51070006254464
2626,2872,sub-027,p2,m3,,2,12000.0,stimuli/m3.png,stimuli/p2.png,right,m,1.0,m,0.8735584000005474,1.0,10.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,3,0.8735584000005474,1.0,27,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.9,3,3,1.999999997836394,-1.000000002163606,1.0,39.0,46.0,33.0,sub-027,0.816,3.0,1.0,1.0,0.0485155369377932,0.0485155369377932,1.441685583487298,-0.5583144165127056,4.805618611624312,178.8828627131586,178.8828627131586,1.0665106257454362,-0.933489374254564,1.1850118063838098,185.7726081243974,185.7726081243974,1.639983752813605,-0.3600162471863957,1.6372332120226605,157.75007951265732,157.75007951265732,0.6877888705383012,-1.3122111294617045,0.2547366187178883,167.5590949297576,167.5590949297576,1.270118446967452,-0.7298815530325498,12.172895191455863,141.7129514969626,141.7129514969626,1.4609417970480565,-0.5390582029519467,7.23838804000139,147.65306345914988,147.65306345914988,-0.0479424239828765,-2.047942423982879,1.0286119213769156,59.51070006254464,59.51070006254464
2627,2873,sub-027,p3,m2,,3,16000.0,stimuli/p3.png,stimuli/m2.png,right,m,1.0,m,1.0629149000005782,1.0,11.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.6,2,1.0629149000005782,1.0,27,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,2,2,2.999999996754591,0.9999999967545908,0.9999999999998346,39.0,46.0,33.0,sub-027,0.816,5.0,1.0,1.0,0.0485155369377932,0.0485155369377932,2.4028093058121565,-1.59719069418784,4.805618611624312,178.8828627131586,178.8828627131586,2.962529515959541,-1.037470484040456,1.1850118063838098,185.7726081243974,185.7726081243974,2.28939408004954,-1.710605919950455,1.6372332120226605,157.75007951265732,157.75007951265732,3.184207733973609,-0.8157922660263929,0.2547366187178883,167.5590949297576,167.5590949297576,1.7809440707334416,-2.219055929266556,12.172895191455863,141.7129514969626,141.7129514969626,1.8860677499151488,-2.1139322500848547,7.23838804000139,147.65306345914988,147.65306345914988,-0.0241367552909113,-4.024136755290924,1.0286119213769156,59.51070006254464,59.51070006254464
2628,2874,sub-027,p5,m4,,5,32000.0,stimuli/p5.png,stimuli/m4.png,right,m,1.0,m,1.5277153000006365,1.0,12.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,4,1.5277153000006365,1.0,27,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,4,4,4.999999994590985,0.9999999945909854,0.9999999999998346,39.0,46.0,33.0,sub-027,0.816,4.0,0.0,1.0,0.0485155369377932,0.0485155369377932,1.922247444649728,-2.077752555350275,4.805618611624312,178.8828627131586,178.8828627131586,1.896018890214106,-2.1039811097858934,1.1850118063838098,185.7726081243974,185.7726081243974,1.93694750614602,-2.0630524938539776,1.6372332120226605,157.75007951265732,157.75007951265732,1.6303143597944842,-2.369685640205518,0.2547366187178883,167.5590949297576,167.5590949297576,1.5578005194192268,-2.4421994805807667,12.172895191455863,141.7129514969626,141.7129514969626,1.6869502795921385,-2.3130497204078617,7.23838804000139,147.65306345914988,147.65306345914988,-0.0321084275898338,-4.032108427589848,1.0286119213769156,59.51070006254464,59.51070006254464
2629,2875,sub-027,p4,m4,,4,21500.0,stimuli/m4.png,stimuli/p4.png,right,m,1.0,m,1.0174366000005648,1.0,13.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.8,4,1.0174366000005648,1.0,27,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,3.999999995672788,-4.327212366206368e-09,1.0,39.0,46.0,33.0,sub-027,0.816,2.0,-2.0,1.0,0.0485155369377932,0.0485155369377932,0.961123722324864,-3.0388762776751426,4.805618611624312,178.8828627131586,178.8828627131586,0.4740047225535265,-3.525995277446471,1.1850118063838098,185.7726081243974,185.7726081243974,1.3896020818688404,-2.6103979181311483,1.6372332120226605,157.75007951265732,157.75007951265732,0.2037892949743105,-3.7962107050256977,0.2547366187178883,167.5590949297576,167.5590949297576,0.8646533388592846,-3.135346661140722,12.172895191455863,141.7129514969626,141.7129514969626,1.192853982224147,-2.8071460177758567,7.23838804000139,147.65306345914988,147.65306345914988,-0.0945873853600345,-4.094587385360013,1.0286119213769156,59.51070006254464,59.51070006254464
2630,2876,sub-027,p2,m4,,2,12000.0,stimuli/p2.png,stimuli/m4.png,right,m,1.0,m,0.6868670000003476,1.0,14.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.7,4,0.6868670000003476,1.0,27,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.7,4,4,1.999999997836394,-2.000000002163606,1.0,39.0,46.0,33.0,sub-027,0.816,1.0,-2.0,1.0,0.0485155369377932,0.0485155369377932,0.480561861162432,-2.519438138837571,4.805618611624312,178.8828627131586,178.8828627131586,0.1185011806383816,-2.881498819361623,1.1850118063838098,185.7726081243974,185.7726081243974,1.1783534017196875,-1.8216465982803165,1.6372332120226605,157.75007951265732,157.75007951265732,0.0254736618717888,-2.974526338128216,0.2547366187178883,167.5590949297576,167.5590949297576,0.1715061582993398,-2.82849384170066,12.172895191455863,141.7129514969626,141.7129514969626,0.8434751397960693,-2.156524860203926,7.23838804000139,147.65306345914988,147.65306345914988,-3.495506533549997,-6.495506533549986,1.0286119213769156,59.51070006254464,59.51070006254464
2631,2877,sub-027,p1,m3,,1,9000.0,stimuli/m3.png,stimuli/p1.png,right,m,1.0,m,0.835536100000354,1.0,15.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,2.0,3,0.835536100000354,1.0,27,M,low_OV,mid_abs,low_OV_h_money,mid_abs,2.0,3,3,0.9999999989181968,-2.000000001081803,1.0,39.0,46.0,33.0,sub-027,0.816,3.0,-2.0,1.0,0.0485155369377932,0.0485155369377932,1.441685583487298,-3.558314416512704,4.805618611624312,178.8828627131586,178.8828627131586,1.0665106257454362,-3.933489374254576,1.1850118063838098,185.7726081243974,185.7726081243974,1.639983752813605,-3.360016247186393,1.6372332120226605,157.75007951265732,157.75007951265732,0.6877888705383012,-4.312211129461704,0.2547366187178883,167.5590949297576,167.5590949297576,1.270118446967452,-3.729881553032559,12.172895191455863,141.7129514969626,141.7129514969626,1.4609417970480565,-3.539058202951953,7.23838804000139,147.65306345914988,147.65306345914988,-0.0479424239828765,-5.047942423982869,1.0286119213769156,59.51070006254464,59.51070006254464
2632,2878,sub-027,p3,m5,,3,16000.0,stimuli/m5.png,stimuli/p3.png,right,m,1.0,m,0.6295439000004991,1.0,16.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.8,5,0.6295439000004991,1.0,27,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.8,5,5,2.999999996754591,-2.000000003245409,1.0,39.0,46.0,33.0,sub-027,0.816,2.0,-3.0,1.0,0.0485155369377932,0.0485155369377932,0.961123722324864,-4.038876277675149,4.805618611624312,178.8828627131586,178.8828627131586,0.4740047225535265,-4.525995277446477,1.1850118063838098,185.7726081243974,185.7726081243974,1.3896020818688404,-3.610397918131143,1.6372332120226605,157.75007951265732,157.75007951265732,0.2037892949743105,-4.7962107050257,0.2547366187178883,167.5590949297576,167.5590949297576,0.8646533388592846,-4.135346661140707,12.172895191455863,141.7129514969626,141.7129514969626,1.192853982224147,-3.807146017775848,7.23838804000139,147.65306345914988,147.65306345914988,-0.0945873853600345,-5.0945873853600165,1.0286119213769156,59.51070006254464,59.51070006254464
2633,2879,sub-027,p2,m5,,2,12000.0,stimuli/m5.png,stimuli/p2.png,right,m,1.0,m,1.0674887000004674,1.0,17.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.6,5,1.0674887000004674,1.0,27,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.6,5,5,1.999999997836394,-3.000000002163606,1.0,39.0,46.0,33.0,sub-027,0.816,1.0,0.0,1.0,0.0485155369377932,0.0485155369377932,0.480561861162432,-0.5194381388375687,4.805618611624312,178.8828627131586,178.8828627131586,0.1185011806383816,-0.8814988193616178,1.1850118063838098,185.7726081243974,185.7726081243974,1.1783534017196875,0.1783534017196872,1.6372332120226605,157.75007951265732,157.75007951265732,0.0254736618717888,-0.9745263381282092,0.2547366187178883,167.5590949297576,167.5590949297576,0.1715061582993398,-0.828493841700663,12.172895191455863,141.7129514969626,141.7129514969626,0.8434751397960693,-0.1565248602039298,7.23838804000139,147.65306345914988,147.65306345914988,-3.495506533549997,-4.495506533549982,1.0286119213769156,59.51070006254464,59.51070006254464
2634,2880,sub-027,p1,m1,,1,9000.0,stimuli/p1.png,stimuli/m1.png,right,m,1.0,m,0.7509912000004988,1.0,18.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.9,1,0.7509912000004988,1.0,27,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.9,1,1,0.9999999989181968,-1.081803091551592e-09,1.0,39.0,46.0,33.0,sub-027,0.816,4.0,1.0,1.0,0.0485155369377932,0.0485155369377932,1.922247444649728,-1.0777525553502716,4.805618611624312,178.8828627131586,178.8828627131586,1.896018890214106,-1.103981109785893,1.1850118063838098,185.7726081243974,185.7726081243974,1.93694750614602,-1.0630524938539854,1.6372332120226605,157.75007951265732,157.75007951265732,1.6303143597944842,-1.3696856402055142,0.2547366187178883,167.5590949297576,167.5590949297576,1.5578005194192268,-1.4421994805807732,12.172895191455863,141.7129514969626,141.7129514969626,1.6869502795921385,-1.3130497204078615,7.23838804000139,147.65306345914988,147.65306345914988,-0.0321084275898338,-3.0321084275898187,1.0286119213769156,59.51070006254464,59.51070006254464
2635,2881,sub-027,p4,m3,,4,21500.0,stimuli/p4.png,stimuli/m3.png,right,m,1.0,m,1.0057382000004509,1.0,19.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.6,3,1.0057382000004509,1.0,27,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.6,3,3,3.999999995672788,0.9999999956727876,0.9999999999998346,39.0,46.0,33.0,sub-027,0.816,4.0,2.0,1.0,0.0485155369377932,0.0485155369377932,1.922247444649728,-0.0777525553502725,4.805618611624312,178.8828627131586,178.8828627131586,1.896018890214106,-0.1039811097858927,1.1850118063838098,185.7726081243974,185.7726081243974,1.93694750614602,-0.0630524938539868,1.6372332120226605,157.75007951265732,157.75007951265732,1.6303143597944842,-0.3696856402055131,0.2547366187178883,167.5590949297576,167.5590949297576,1.5578005194192268,-0.4421994805807709,12.172895191455863,141.7129514969626,141.7129514969626,1.6869502795921385,-0.3130497204078597,7.23838804000139,147.65306345914988,147.65306345914988,-0.0321084275898338,-2.0321084275898262,1.0286119213769156,59.51070006254464,59.51070006254464
2636,2882,sub-027,p4,m2,,4,21500.0,stimuli/p4.png,stimuli/m2.png,right,m,1.0,m,1.5566546000004564,1.0,20.0,decision,90.0,120.0,160.0,215.0,320.0,700.0,1.8,2,1.5566546000004564,1.0,27,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.8,2,2,3.999999995672788,1.999999995672788,0.4666666670159306,39.0,46.0,33.0,sub-027,0.816,5.0,4.0,1.0,0.0485155369377932,0.0485155369377932,2.4028093058121565,1.4028093058121582,4.805618611624312,178.8828627131586,178.8828627131586,2.962529515959541,1.9625295159595424,1.1850118063838098,185.7726081243974,185.7726081243974,2.28939408004954,1.2893940800495465,1.6372332120226605,157.75007951265732,157.75007951265732,3.184207733973609,2.184207733973607,0.2547366187178883,167.5590949297576,167.5590949297576,1.7809440707334416,0.780944070733438,12.172895191455863,141.7129514969626,141.7129514969626,1.8860677499151488,0.8860677499151527,7.23838804000139,147.65306345914988,147.65306345914988,-0.0241367552909113,-1.02413675529091,1.0286119213769156,59.51070006254464,59.51070006254464
